elapsed_millisecs; head_x; head_y; head_z; hand_tip_right_x; hand_tip_right_y; hand_tip_right_z; thumb_right_x; thumb_right_y; thumb_right_z; hand_right_x; hand_right_y; hand_right_z; wrist_right_x; wrist_right_y; wrist_right_z; elbow_right_x; elbow_right_y; elbow_right_z; shoulder_right_x; shoulder_right_y; shoulder_right_z; spine_shoulder_x; spine_shoulder_y; spine_shoulder_z; neck_x; neck_y; neck_z; shoulder_left_x; shoulder_left_y; shoulder_left_z; elbow_left_x; elbow_left_y; elbow_left_z; wrist_left_x; wrist_left_y; wrist_left_z; hand_left_x; hand_left_y; hand_left_z; hand_tip_left_x; hand_tip_left_y; hand_tip_left_z; thumb_left_x; thumb_left_y; thumb_left_z; spine_mid_x; spine_mid_y; spine_mid_z; spine_base_x; spine_base_y; spine_base_z; hip_right_x; hip_right_y; hip_right_z; hip_left_x; hip_left_y; hip_left_z; knee_right_x; knee_right_y; knee_right_z; knee_left_x; knee_left_y; knee_left_z; ankle_right_x; ankle_right_y; ankle_right_z; ankle_left_x; ankle_left_y; ankle_left_z; foot_right_x; foot_right_y; foot_right_z; foot_left_x; foot_left_y; foot_left_z;
10982; 0,09823768; 0,9210823; 1,885943; 0,3563146; 0,9181303; 1,654303; ; ; ; 0,3918564; 0,8668603; 1,669813; 0,4062053; 0,8336771; 1,672811; 0,4770443; 0,6227697; 1,725306; 0,2679114; 0,5920094; 1,828455; 0,08710267; 0,6731819; 1,868823; 0,08640744; 0,7547316; 1,869807; -0,09300786; 0,5946226; 1,837102; -0,326149; 0,5741664; 1,769272; -0,2588573; 0,7950773; 1,699114; -0,2437723; 0,8747132; 1,703772; -0,2340214; 0,9547175; 1,716112; -0,1973644; 0,8673995; 1,672625; 0,08898067; 0,4179837; 1,857766; 0,09061901; 0,06099925; 1,835319; 0,1712496; 0,05933628; 1,789215; 0,005459463; 0,05991231; 1,796975; 0,1805324; -0,4420766; 1,814877; 0,009656835; -0,4302879; 1,813833; 0,1567764; -0,7795554; 1,820873; 0,009453367; -0,7769719; 1,814388; 0,1587086; -0,8299612; 1,719453; -0,004406781; -0,8272067; 1,707731; 
11015; 0,09788769; 0,9222719; 1,883651; 0,3852313; 0,9264961; 1,663841; ; ; ; 0,4213088; 0,8716338; 1,675306; 0,4361983; 0,8353513; 1,679911; 0,4906381; 0,6211495; 1,738561; 0,2774124; 0,6007349; 1,83459; 0,08647819; 0,6730374; 1,867541; 0,08562429; 0,7544144; 1,868096; -0,09428018; 0,5950713; 1,83771; -0,3307733; 0,5708275; 1,787993; -0,2894684; 0,8035135; 1,71112; -0,2745641; 0,8836659; 1,714707; -0,2628113; 0,9669204; 1,735514; -0,2306533; 0,8741031; 1,677478; 0,08863898; 0,4182483; 1,857176; 0,09042847; 0,06217065; 1,834676; 0,1707256; 0,06075399; 1,788376; 0,005586284; 0,06082411; 1,796534; 0,1800955; -0,4410824; 1,814392; 0,009488943; -0,4294868; 1,813599; 0,1567098; -0,7794317; 1,820817; 0,009398648; -0,7767664; 1,814303; 0,1584635; -0,8295348; 1,719383; -0,004293859; -0,826993; 1,708005; 
11049; 0,09738481; 0,923076; 1,880048; 0,4268491; 0,9278699; 1,664757; ; ; ; 0,4502048; 0,8740271; 1,678303; 0,4630723; 0,833225; 1,685552; 0,4991537; 0,6181061; 1,755417; 0,2806069; 0,6033446; 1,836504; 0,08540417; 0,6731033; 1,865755; 0,08437327; 0,7542392; 1,865821; -0,1092042; 0,6019381; 1,845881; -0,3360547; 0,5692877; 1,800768; -0,3113373; 0,8081146; 1,718905; -0,304354; 0,8814816; 1,722604; -0,2959472; 0,9665223; 1,73854; -0,2638291; 0,8685941; 1,687086; 0,08790249; 0,4189758; 1,856298; 0,08983245; 0,0644827; 1,834125; 0,1694552; 0,06367617; 1,787878; 0,005598573; 0,06253487; 1,796007; 0,1799311; -0,4403481; 1,814049; 0,009344598; -0,4293201; 1,813488; 0,156596; -0,7794878; 1,821018; 0,009498197; -0,7767949; 1,814338; 0,1587454; -0,8284053; 1,720496; -0,004496355; -0,8272273; 1,707741; 
11083; 0,09712147; 0,9240617; 1,876734; 0,4635842; 0,9304471; 1,669797; ; ; ; 0,4829761; 0,866416; 1,687399; 0,4939364; 0,8263885; 1,693597; 0,5050019; 0,6117099; 1,773327; 0,2817925; 0,6050297; 1,837228; 0,08496291; 0,6733995; 1,863093; 0,08395106; 0,7543582; 1,862601; -0,1118838; 0,6033689; 1,847275; -0,3391742; 0,566522; 1,813702; -0,3404785; 0,8097172; 1,73016; -0,3344139; 0,8797011; 1,731016; -0,3214961; 0,9736229; 1,756495; -0,2916045; 0,8743383; 1,69555; 0,08747823; 0,4198033; 1,85494; 0,08947346; 0,06615929; 1,833543; 0,1686674; 0,06551792; 1,787179; 0,005697405; 0,0639649; 1,795562; 0,1797853; -0,440535; 1,814019; 0,008786813; -0,4276348; 1,813218; 0,1565631; -0,7794814; 1,82098; 0,009474942; -0,776799; 1,814483; 0,1587324; -0,828419; 1,7205; -0,004449446; -0,8270376; 1,70813; 
11116; 0,09640096; 0,9246188; 1,873366; 0,4874908; 0,9384047; 1,675752; ; ; ; 0,5055141; 0,8910637; 1,686276; 0,5086251; 0,8427159; 1,699791; 0,5081612; 0,6047664; 1,787712; 0,2823357; 0,6060998; 1,837352; 0,08421999; 0,6735661; 1,859951; 0,08318677; 0,7544662; 1,858968; -0,109509; 0,6022344; 1,845644; -0,3445964; 0,5641482; 1,827484; -0,3720001; 0,7894633; 1,740535; -0,3649934; 0,8696949; 1,738632; -0,3389196; 0,9696598; 1,756781; -0,317417; 0,8726543; 1,697111; 0,08688992; 0,4202422; 1,853265; 0,0891987; 0,06667775; 1,833081; 0,1683494; 0,06592058; 1,786757; 0,005549829; 0,06453316; 1,795101; 0,1796401; -0,4404617; 1,81376; 0,008742202; -0,4276245; 1,813175; 0,1565943; -0,779572; 1,82107; 0,009426989; -0,7767202; 1,814349; 0,1586774; -0,8285718; 1,720306; -0,004452774; -0,8270886; 1,708033; 
11148; 0,09586322; 0,9254291; 1,871026; 0,5350282; 0,9506852; 1,697201; ; ; ; 0,5364698; 0,8900507; 1,69626; 0,5598948; 0,8079311; 1,714315; 0,5095117; 0,6010901; 1,797975; 0,2825612; 0,6067117; 1,837431; 0,08342112; 0,6738252; 1,857073; 0,08235978; 0,7545512; 1,855673; -0,113448; 0,6043435; 1,847708; -0,3483805; 0,5638714; 1,836715; -0,3993138; 0,7714531; 1,753614; -0,3944315; 0,8520558; 1,746184; -0,3760618; 0,9502152; 1,768937; -0,3696675; 0,8396838; 1,684917; 0,08621338; 0,4210414; 1,851601; 0,08871944; 0,06811556; 1,832539; 0,1676049; 0,06733395; 1,786252; 0,005409123; 0,06589888; 1,794552; 0,1793661; -0,4390518; 1,813238; 0,00838224; -0,4271405; 1,812935; 0,1566871; -0,7796575; 1,821106; 0,009506091; -0,7765667; 1,814654; 0,1586015; -0,8285747; 1,720539; -0,004490507; -0,8270628; 1,708207; 
11182; 0,09517729; 0,9253344; 1,868501; 0,5686219; 0,9611955; 1,715458; ; ; ; 0,5626511; 0,8901617; 1,703771; 0,5671455; 0,802268; 1,71895; 0,5128608; 0,5981303; 1,807493; 0,2826434; 0,6072822; 1,837286; 0,08275907; 0,6737921; 1,853478; 0,08168197; 0,7543479; 1,851551; -0,1147274; 0,6055332; 1,848397; -0,3496117; 0,5626656; 1,842937; -0,4160858; 0,766296; 1,761604; -0,420722; 0,8434685; 1,756833; -0,4030786; 0,9374038; 1,783855; -0,3791453; 0,8530961; 1,717559; 0,08565778; 0,4215329; 1,849598; 0,08842284; 0,06894609; 1,832049; 0,1671953; 0,06797034; 1,785846; 0,005309847; 0,06688759; 1,793988; 0,1787835; -0,4411256; 1,812904; 0,008256639; -0,4255353; 1,812419; 0,1566996; -0,7796438; 1,821163; 0,00949927; -0,7765374; 1,814664; 0,1585648; -0,8286294; 1,720545; -0,003488393; -0,8271581; 1,709147; 
11216; 0,09466136; 0,9257196; 1,866213; 0,5884745; 0,9658841; 1,72674; ; ; ; 0,5891415; 0,8858097; 1,71549; 0,5875682; 0,793014; 1,730867; 0,5135909; 0,5942563; 1,816391; 0,2823377; 0,6077409; 1,837053; 0,08195136; 0,6737695; 1,850758; 0,08080297; 0,7542285; 1,848507; -0,1164654; 0,6065885; 1,849424; -0,3499232; 0,5591143; 1,853063; -0,436238; 0,7567295; 1,776775; -0,4476891; 0,8284652; 1,766723; -0,4353119; 0,9194281; 1,797389; -0,4031057; 0,8486635; 1,727666; 0,08508491; 0,421867; 1,847966; 0,08821244; 0,06951614; 1,831691; 0,1669016; 0,06845862; 1,785589; 0,005235831; 0,06750238; 1,793534; 0,1787478; -0,4399138; 1,812398; 0,008241915; -0,4255855; 1,812365; 0,1566534; -0,7795471; 1,820925; 0,009458986; -0,7763932; 1,814633; 0,1585419; -0,8290015; 1,72028; -0,003589775; -0,8271912; 1,708933; 
11249; 0,09400667; 0,9260436; 1,862933; 0,6034918; 0,958442; 1,72609; ; ; ; 0,6133967; 0,8798428; 1,723297; 0,6023632; 0,781994; 1,740704; 0,514683; 0,5885841; 1,825148; 0,2816809; 0,6081717; 1,836677; 0,08073483; 0,6738769; 1,848292; 0,07948819; 0,7542706; 1,845819; -0,1177014; 0,6075707; 1,849935; -0,3503438; 0,5554238; 1,859464; -0,4509234; 0,7467567; 1,785059; -0,4699984; 0,8229403; 1,775308; -0,4506605; 0,9162417; 1,796857; -0,4244607; 0,845719; 1,739632; 0,08418293; 0,4222555; 1,846295; 0,08781893; 0,07014956; 1,831215; 0,1664454; 0,06895382; 1,785234; 0,004968547; 0,06823667; 1,792942; 0,1786979; -0,4411006; 1,812128; 0,008027986; -0,4251854; 1,812137; 0,1565876; -0,7797271; 1,819935; 0,009475671; -0,7763768; 1,814582; 0,1585098; -0,8293812; 1,720042; -0,00380724; -0,8271223; 1,708937; 
11283; 0,09319831; 0,9258487; 1,860015; 0,6468371; 0,9402502; 1,747144; ; ; ; 0,6418935; 0,8529632; 1,733652; 0,6250802; 0,763691; 1,752488; 0,5153041; 0,5811367; 1,834566; 0,2810203; 0,6085228; 1,836489; 0,0799574; 0,6738248; 1,846247; 0,07869682; 0,7541948; 1,843577; -0,1185448; 0,6080626; 1,850266; -0,3506266; 0,5502707; 1,867295; -0,4875528; 0,7175379; 1,792693; -0,4914557; 0,8055555; 1,7814; -0,4836808; 0,8993835; 1,812859; -0,4531444; 0,8212607; 1,742641; 0,08348637; 0,4223617; 1,84493; 0,08742947; 0,07043857; 1,830882; 0,1659529; 0,06924473; 1,784824; 0,004713885; 0,06848543; 1,792697; 0,1785128; -0,4401484; 1,811637; 0,008023461; -0,4251817; 1,81205; 0,1567467; -0,7793308; 1,820221; 0,009520631; -0,7761176; 1,814473; 0,1583611; -0,829449; 1,720487; -0,003826964; -0,8271037; 1,70886; 
11315; 0,09239563; 0,9254656; 1,857065; 0,661263; 0,929929; 1,747942; ; ; ; 0,6630408; 0,8450559; 1,7414; 0,6390419; 0,7561783; 1,75554; 0,5143821; 0,5717597; 1,842958; 0,2804598; 0,608416; 1,836349; 0,07911567; 0,6736041; 1,844245; 0,0778214; 0,7539236; 1,841409; -0,1192321; 0,6082454; 1,850642; -0,3505734; 0,5452301; 1,873307; -0,4901817; 0,7094667; 1,796363; -0,5100945; 0,7858345; 1,787237; -0,5137983; 0,8737961; 1,820776; -0,4608997; 0,8172102; 1,746; 0,08276644; 0,4223621; 1,843505; 0,08702785; 0,07071275; 1,830437; 0,1655333; 0,0694636; 1,784472; 0,004377589; 0,06879029; 1,79217; 0,1783356; -0,4391471; 1,811218; 0,007991934; -0,4243172; 1,811922; 0,1564859; -0,779072; 1,820273; 0,009552032; -0,7760791; 1,814461; 0,1581902; -0,8290696; 1,721313; -0,00373333; -0,826929; 1,709229; 
11348; 0,09209207; 0,9251519; 1,854423; 0,6903099; 0,9045997; 1,75373; ; ; ; 0,682756; 0,8172712; 1,747414; 0,6587414; 0,7481174; 1,759715; 0,5116715; 0,560549; 1,853008; 0,2795856; 0,6084957; 1,836324; 0,07857617; 0,673359; 1,842407; 0,07726247; 0,753624; 1,839398; -0,11998; 0,6084746; 1,850979; -0,350733; 0,5394716; 1,878464; -0,4952673; 0,6998304; 1,802467; -0,5221154; 0,74596; 1,791066; -0,5408031; 0,8393268; 1,819654; -0,4861275; 0,783531; 1,75675; 0,08229447; 0,4223284; 1,842229; 0,08675545; 0,07093917; 1,830043; 0,1652792; 0,06960057; 1,78428; 0,004127067; 0,06911326; 1,791508; 0,1783467; -0,439864; 1,811033; 0,008023759; -0,4243324; 1,811896; 0,1563787; -0,7790485; 1,820533; 0,009507054; -0,776038; 1,814448; 0,158141; -0,8290311; 1,721368; -0,003848975; -0,8268265; 1,70953; 
11382; 0,09171835; 0,9248972; 1,852468; 0,7223619; 0,8668878; 1,767359; ; ; ; 0,6991242; 0,7888902; 1,754736; 0,6760749; 0,7145708; 1,768251; 0,5066246; 0,5470354; 1,863819; 0,2783507; 0,6086558; 1,836606; 0,07816304; 0,6730421; 1,8409; 0,076861; 0,7532244; 1,837773; -0,1202685; 0,6086953; 1,85109; -0,3490408; 0,5297987; 1,885244; -0,5098641; 0,6736013; 1,808142; -0,5282823; 0,7296047; 1,794508; -0,5477314; 0,8136424; 1,827402; -0,5040779; 0,7457252; 1,746783; 0,08185644; 0,4222876; 1,841111; 0,08637723; 0,07126576; 1,829583; 0,1649395; 0,06982671; 1,784116; 0,003742743; 0,06954744; 1,790627; 0,1783439; -0,4396589; 1,810767; 0,008012512; -0,4245806; 1,811834; 0,1565542; -0,7790664; 1,820917; 0,009427884; -0,7759844; 1,814385; 0,1581292; -0,8289583; 1,72138; -0,003423791; -0,8270213; 1,709896; 
11415; 0,09091844; 0,9241368; 1,849958; 0,7306427; 0,8364043; 1,766464; ; ; ; 0,7065845; 0,7541412; 1,756798; 0,6792291; 0,6856114; 1,773695; 0,5029117; 0,5351679; 1,871472; 0,2763619; 0,6080235; 1,836526; 0,07714596; 0,6724865; 1,839093; 0,07573325; 0,7526352; 1,835816; -0,120652; 0,6087693; 1,851196; -0,3458734; 0,5174643; 1,89113; -0,5064892; 0,6610803; 1,812765; -0,5283812; 0,7133901; 1,794897; -0,5417877; 0,8053673; 1,819996; -0,4940559; 0,734406; 1,747846; 0,0811525; 0,4218961; 1,839793; 0,0861078; 0,07120728; 1,829122; 0,1647291; 0,06974199; 1,784013; 0,003443898; 0,06954538; 1,789552; 0,1780078; -0,4424741; 1,810732; 0,007917268; -0,4250869; 1,811751; 0,1566354; -0,7792264; 1,820909; 0,009449667; -0,775827; 1,814487; 0,1581418; -0,8296495; 1,720098; -0,003411681; -0,8269973; 1,709926; 
11448; 0,09063569; 0,923923; 1,848393; 0,7339184; 0,8107004; 1,763654; ; ; ; 0,70971; 0,7282993; 1,756908; 0,6803782; 0,6589857; 1,776852; 0,4962775; 0,5204777; 1,880889; 0,2733505; 0,6072839; 1,835967; 0,07671881; 0,6721145; 1,837768; 0,07527914; 0,7522611; 1,834394; -0,1202095; 0,6085775; 1,850771; -0,3368163; 0,4983811; 1,899332; -0,4985428; 0,6378114; 1,814204; -0,520952; 0,688747; 1,791901; -0,5339141; 0,7818027; 1,810033; -0,493715; 0,6935791; 1,739395; 0,08080773; 0,4215811; 1,838794; 0,08593241; 0,0711068; 1,828747; 0,1645926; 0,06967853; 1,783844; 0,003264694; 0,06939733; 1,788988; 0,177852; -0,4429304; 1,810628; 0,008062894; -0,4253288; 1,811768; 0,1566455; -0,7793828; 1,821023; 0,009304265; -0,775803; 1,814408; 0,1583488; -0,8294427; 1,719658; -0,003492108; -0,8270774; 1,709879; 
11482; 0,09029467; 0,9235862; 1,847408; 0,7315387; 0,7807423; 1,758794; ; ; ; 0,708731; 0,6988028; 1,756798; 0,6797895; 0,6346845; 1,777975; 0,4833842; 0,5014173; 1,891538; 0,2705566; 0,60638; 1,836271; 0,07648586; 0,6718632; 1,836882; 0,07507536; 0,7520123; 1,833448; -0,1198477; 0,6084893; 1,850735; -0,3280861; 0,4830284; 1,904814; -0,4920023; 0,6146126; 1,809807; -0,5081422; 0,6639702; 1,789682; -0,52291; 0,7516464; 1,804653; -0,4875791; 0,6557432; 1,733021; 0,08049566; 0,4213535; 1,838102; 0,08560352; 0,07101302; 1,828441; 0,1643063; 0,06961727; 1,783691; 0,00292745; 0,06925854; 1,788558; 0,1778378; -0,4429606; 1,810629; 0,008060966; -0,4253604; 1,811774; 0,1566199; -0,7793092; 1,821665; 0,009299482; -0,775789; 1,814464; 0,1580911; -0,8283604; 1,721493; -0,003290218; -0,8266909; 1,710682; 
11515; 0,08987772; 0,9233807; 1,846429; 0,7240014; 0,7483453; 1,74942; ; ; ; 0,7003112; 0,6662182; 1,752077; 0,6737288; 0,6009935; 1,773994; 0,4765929; 0,4881563; 1,89738; 0,2676629; 0,6060557; 1,8365; 0,07615044; 0,6715822; 1,835946; 0,07473473; 0,751717; 1,832457; -0,1195525; 0,6083755; 1,850706; -0,3197726; 0,4661838; 1,909521; -0,478886; 0,5980724; 1,805553; -0,4909686; 0,6430434; 1,782804; -0,5017398; 0,7308316; 1,792624; -0,4690987; 0,6266901; 1,726465; 0,08017856; 0,42114; 1,837356; 0,08536129; 0,07096355; 1,82808; 0,1641062; 0,06961998; 1,783486; 0,002672347; 0,06913199; 1,788078; 0,1778326; -0,4413019; 1,810293; 0,008020552; -0,4253699; 1,811706; 0,1566122; -0,7792279; 1,821671; 0,009259643; -0,7759278; 1,814442; 0,1581397; -0,8279278; 1,722319; -0,003437714; -0,8268206; 1,710568; 
11549; 0,08959072; 0,9232471; 1,845913; 0,7068864; 0,7184204; 1,735571; ; ; ; 0,6854318; 0,6368843; 1,745273; 0,6632456; 0,5749738; 1,767063; 0,467155; 0,4741153; 1,902448; 0,2645608; 0,6056733; 1,836928; 0,07564863; 0,6710548; 1,835077; 0,07421607; 0,7511536; 1,831593; -0,1182251; 0,6084095; 1,850156; -0,2959017; 0,4418414; 1,913663; -0,4533671; 0,5720851; 1,80396; -0,4700679; 0,6272991; 1,77525; -0,477314; 0,7147813; 1,774539; -0,4500531; 0,5984665; 1,719245; 0,07972672; 0,4207456; 1,836494; 0,08500606; 0,07083534; 1,827408; 0,1639522; 0,06954064; 1,783262; 0,002079293; 0,06895482; 1,786841; 0,1777079; -0,4413056; 1,810208; 0,007965619; -0,4255035; 1,811668; 0,1564654; -0,779042; 1,822052; 0,009269026; -0,7757989; 1,814475; 0,1582044; -0,8275899; 1,723399; -0,003391178; -0,8261472; 1,711761; 
11582; 0,0893879; 0,9229695; 1,845304; 0,6899812; 0,6848027; 1,725227; ; ; ; 0,6646331; 0,6038905; 1,738213; 0,6308163; 0,5495203; 1,775019; 0,4527063; 0,4568366; 1,906887; 0,2626658; 0,6048083; 1,837606; 0,07500511; 0,6707656; 1,834391; 0,07351241; 0,7508467; 1,8309; -0,1173597; 0,6081467; 1,849625; -0,2846591; 0,4306846; 1,914228; -0,4365963; 0,5542865; 1,787921; -0,4465003; 0,6054661; 1,766001; -0,4586058; 0,6902118; 1,763174; -0,4259844; 0,5751677; 1,709023; 0,07925028; 0,4205228; 1,83584; 0,08474052; 0,07075796; 1,826908; 0,1637877; 0,06951823; 1,783065; 0,001740932; 0,06879431; 1,786027; 0,177155; -0,442754; 1,810282; 0,007841183; -0,4256479; 1,811628; 0,1562536; -0,7790568; 1,822035; 0,009214572; -0,7758309; 1,814617; 0,1580824; -0,827107; 1,723423; -0,003276727; -0,8259675; 1,712139; 
11615; 0,08892106; 0,9225127; 1,844619; 0,6646084; 0,6623102; 1,713394; ; ; ; 0,6401739; 0,5818548; 1,727504; 0,6127856; 0,5277768; 1,767378; 0,4424212; 0,4420162; 1,907669; 0,2611559; 0,6033925; 1,83906; 0,07453846; 0,6705232; 1,834227; 0,07302407; 0,7505976; 1,830774; -0,1171948; 0,6081418; 1,849552; -0,2712701; 0,4181013; 1,910999; -0,4182815; 0,5385363; 1,774904; -0,422978; 0,5910304; 1,755462; -0,434487; 0,6759235; 1,752175; -0,39367; 0,56937; 1,701633; 0,07883601; 0,4203068; 1,835567; 0,08439532; 0,07062676; 1,826543; 0,1635281; 0,06943557; 1,782915; 0,001342265; 0,06860973; 1,785458; 0,1771425; -0,4420123; 1,809968; 0,00771274; -0,4256591; 1,811541; 0,1562755; -0,7790498; 1,822052; 0,009278498; -0,77574; 1,814593; 0,1580774; -0,8271142; 1,723425; -0,00334575; -0,8259078; 1,712424; 
11648; 0,08861176; 0,9223505; 1,844503; 0,6344227; 0,6413872; 1,696183; ; ; ; 0,6123125; 0,5627483; 1,715959; 0,5875825; 0,5066278; 1,751164; 0,4327448; 0,4259277; 1,907462; 0,2598519; 0,6024414; 1,840038; 0,07401544; 0,6703272; 1,83417; 0,07246392; 0,7504228; 1,830763; -0,1163042; 0,6076534; 1,848745; -0,2467953; 0,40446; 1,910968; -0,3907543; 0,518145; 1,764882; -0,4009494; 0,5797844; 1,741275; -0,4153069; 0,6643984; 1,735631; -0,362477; 0,5985969; 1,707229; 0,07839572; 0,4200507; 1,835381; 0,08404375; 0,07031817; 1,826216; 0,1632185; 0,06922547; 1,782847; 0,0009605252; 0,06817358; 1,784819; 0,1771193; -0,4418311; 1,809817; 0,007306091; -0,4266752; 1,811602; 0,1559507; -0,7792186; 1,821739; 0,008926316; -0,7758853; 1,814721; 0,1580045; -0,8272845; 1,723109; -0,003446944; -0,8259748; 1,712344; 
11683; 0,0881696; 0,9221269; 1,844478; 0,6070529; 0,6230065; 1,684965; ; ; ; 0,5820743; 0,5422729; 1,703906; 0,559965; 0,4855598; 1,739108; 0,4151811; 0,4077225; 1,907465; 0,259174; 0,6012083; 1,840766; 0,07340734; 0,6701279; 1,834326; 0,07176609; 0,7502426; 1,830989; -0,1151376; 0,6071337; 1,848029; -0,2344239; 0,3967761; 1,907827; -0,3690869; 0,5082315; 1,750475; -0,3801954; 0,5756458; 1,725571; -0,396984; 0,6582505; 1,711944; -0,3400277; 0,580434; 1,700636; 0,07800338; 0,4198175; 1,835382; 0,08383455; 0,07006598; 1,826098; 0,1630097; 0,06904265; 1,782824; 0,0007667124; 0,0678535; 1,78464; 0,176941; -0,4404547; 1,809481; 0,007233623; -0,4269516; 1,811557; 0,1557743; -0,7791272; 1,82168; 0,008927447; -0,7758854; 1,814723; 0,1579029; -0,8271038; 1,722507; -0,003966341; -0,8264611; 1,711365; 
11715; 0,08774569; 0,9219308; 1,84441; 0,5759852; 0,6093167; 1,669749; ; ; ; 0,5509471; 0,5301256; 1,691207; 0,5348579; 0,4718806; 1,725904; 0,3972591; 0,3923377; 1,905555; 0,258908; 0,5982772; 1,839126; 0,07304529; 0,6699378; 1,834638; 0,07136332; 0,7501016; 1,831369; -0,1131362; 0,6064565; 1,846585; -0,2199567; 0,3898691; 1,90237; -0,3497029; 0,5060661; 1,739932; -0,3581712; 0,5575123; 1,712476; -0,384257; 0,6350313; 1,702659; -0,3156579; 0,5715283; 1,702222; 0,07772873; 0,4194875; 1,835537; 0,08363054; 0,0694861; 1,826098; 0,1627074; 0,06835382; 1,782963; 0,0006493175; 0,06738146; 1,784582; 0,1766717; -0,4410079; 1,809285; 0,007259498; -0,4272533; 1,811514; 0,1558461; -0,7794628; 1,821416; 0,009089986; -0,775717; 1,814748; 0,1577914; -0,8275945; 1,721243; -0,003953301; -0,8263898; 1,711506; 
11748; 0,08740827; 0,9216682; 1,844397; 0,5439321; 0,5967464; 1,656269; ; ; ; 0,5186893; 0,518051; 1,678632; 0,5033438; 0,4542671; 1,706015; 0,37859; 0,3820428; 1,903146; 0,2586298; 0,5962549; 1,837764; 0,07289347; 0,6698148; 1,835048; 0,07119967; 0,7500244; 1,831927; -0,1112192; 0,6055537; 1,844714; -0,210637; 0,3856261; 1,897746; -0,323842; 0,5003629; 1,717769; -0,3345318; 0,549752; 1,695948; -0,3618795; 0,629353; 1,683757; -0,2915767; 0,5612647; 1,673391; 0,07760101; 0,4192671; 1,835666; 0,08345322; 0,06899006; 1,825949; 0,1625706; 0,06787233; 1,782822; 0,0004478568; 0,06691115; 1,784477; 0,1765337; -0,4411028; 1,809112; 0,007215417; -0,4274109; 1,811424; 0,1557098; -0,7789154; 1,821001; 0,009119838; -0,7756935; 1,814729; 0,1578623; -0,8278653; 1,72155; -0,003930027; -0,8262636; 1,711756; 
11783; 0,08716501; 0,9216096; 1,844675; 0,5084099; 0,5857599; 1,639657; ; ; ; 0,4850339; 0,509102; 1,666702; 0,4746873; 0,4476497; 1,700636; 0,3656617; 0,3765185; 1,898795; 0,2577161; 0,5958161; 1,838459; 0,07274821; 0,6697189; 1,835538; 0,07102142; 0,7500073; 1,832572; -0,1040816; 0,6007827; 1,840427; -0,2011108; 0,3778213; 1,892601; -0,3023188; 0,4949741; 1,70141; -0,3089299; 0,5441711; 1,679353; -0,3368042; 0,6221039; 1,661584; -0,2643637; 0,5444702; 1,64978; 0,07752703; 0,4190023; 1,835851; 0,08345371; 0,06829952; 1,825846; 0,1626063; 0,06731059; 1,782812; 0,0004083761; 0,06611659; 1,784318; 0,1764085; -0,4408907; 1,808933; 0,007167968; -0,4276659; 1,81132; 0,1557235; -0,7789005; 1,821019; 0,009072219; -0,7757377; 1,814705; 0,1578925; -0,8276909; 1,72143; -0,003951439; -0,826181; 1,711868; 
11815; 0,08669895; 0,9216527; 1,845588; 0,4725904; 0,5864399; 1,625904; ; ; ; 0,4506643; 0,5102927; 1,654058; 0,4416408; 0,4718926; 1,672938; 0,3524015; 0,3690256; 1,894577; 0,2567016; 0,5952208; 1,838745; 0,07244171; 0,6697746; 1,836816; 0,07069052; 0,7502496; 1,834187; -0,1043056; 0,6002108; 1,839978; -0,1964816; 0,3751979; 1,882987; -0,2697133; 0,4885292; 1,684813; -0,2789395; 0,5394596; 1,663125; -0,3061209; 0,6161299; 1,635948; -0,2353418; 0,5420051; 1,639932; 0,07731143; 0,4187053; 1,836367; 0,08324941; 0,06758416; 1,825883; 0,1624342; 0,06661224; 1,782892; 0,0001842651; 0,06541885; 1,784355; 0,1763287; -0,4408156; 1,808875; 0,007166437; -0,4276673; 1,811318; 0,1555966; -0,77948; 1,821099; 0,00909084; -0,7757792; 1,814754; 0,1578484; -0,8277119; 1,721537; -0,004246041; -0,8261365; 1,712134; 
11848; 0,08617095; 0,9215292; 1,846667; 0,4322918; 0,579459; 1,614541; ; ; ; 0,4122321; 0,5051551; 1,645258; 0,4095721; 0,4686489; 1,668252; 0,3444489; 0,3637301; 1,88465; 0,2564755; 0,5940772; 1,837617; 0,0724232; 0,6696078; 1,837921; 0,07070602; 0,7501783; 1,83554; -0,1043909; 0,5999937; 1,83989; -0,1869697; 0,3762651; 1,868548; -0,2483062; 0,4888864; 1,668587; -0,2480344; 0,5348692; 1,650601; -0,2698233; 0,6119465; 1,624393; -0,204684; 0,5428038; 1,6405; 0,07724389; 0,4183366; 1,836831; 0,08314429; 0,06692195; 1,825843; 0,1623642; 0,06595262; 1,782942; 5,070107E-05; 0,06478188; 1,784264; 0,1760669; -0,4390948; 1,808496; 0,007155775; -0,4277129; 1,811339; 0,1555558; -0,7790684; 1,821361; 0,009146567; -0,7756999; 1,815123; 0,1579252; -0,827071; 1,72266; -0,004201424; -0,8261226; 1,712127; 
